"","DBN","Year","Mean Scale Score_e","Mean Scale Score_m","Total Enrollment","% Female","% Male","% Asian","% Black","% Hispanic","% Multi-Racial","% Native American","% White","% Missing Race/Ethnicity Data","% Students with Disabilities","% English Language Learners","% Poverty","Economic Need Index","# Total Days_a","# Days Absent_a","# Days Present_a","% Attendance_a","# Contributing 10+ Total Days and 1+ Pres Day_a","# Chronically Absent_a","% Chronically Absent_a","% tested_e","% tested_m"
"1806","18K588",2022,0.836206256817987,0.800737247091323,158,0.525316476821899,0.474683552980423,0,0.835443019866943,0.101265825331211,0,0.0126582281664014,0.0506329126656055,0,0.341772139072418,0.0822784826159477,"0.85443037748336792","0.7814936637878418",27936,"4077","23859","85.405929569999998","167","81","48.502994540000003",0.905063291139241,0.905063291139241
"1807","18K588",2019,0.821295217845591,0.817790858074007,172,0.529069781303406,0.470930218696594,0.0116279069334269,0.877906978130341,0.0813953503966331,0,0.0232558138668537,0.00581395346671343,0,0.325581401586533,0.075581394135952,"0.90116280317306519","0.79087787866592407",31095,"2348","28747","92.448944089999998","183","51","27.868852619999998",0.895348837209302,0.936046511627907
"1808","18K763",2023,0.132972242529411,0.145386290343208,352,0.423295468091965,0.576704561710358,0.0284090917557478,0.852272748947144,0.0823863670229912,0.00852272752672434,0,0.0255681816488504,0.00284090917557478,0.252840906381607,0.0369318164885044,"0.77840906381607056","0.65568751096725464",62384,"3870","58514","93.796485899999993","363","70","19.28374672",0.903409090909091,0.90625
"1809","18K763",2022,0.860237510206203,0.817970909339201,342,0.371345043182373,0.628654956817627,0.0175438597798347,0.847953200340271,0.0906432718038559,0.0146198831498623,0.00584795325994492,0.0175438597798347,0.00584795325994492,0.271929830312729,0.0175438597798347,"0.80116957426071167","0.64117252826690674",60593,"4276","56317","92.943077090000003","353","80","22.66288948",0.923976608187134,0.900584795321637
"1810","18K763",2019,0.829928000411338,0.832559859210434,317,0.432176649570465,0.567823350429535,0.00946372281759977,0.930599391460419,0.0410094633698463,0.00315457419492304,0.00315457419492304,0.00946372281759977,0.00315457419492304,0.151419565081596,0.0283911675214767,"0.78233438730239868","0.59311670064926147",56675,"2808","53867","95.045433040000006","326","41","12.576686860000001",0.95583596214511,0.962145110410095
"1811","19K007",2023,0.0809987193447243,0.106491577389675,628,0.488853514194489,0.511146485805511,0.0366242043673992,0.0525477714836597,0.87579619884491,0.00159235671162605,0.0175159238278866,0.00955414026975632,0.00636942684650421,0.178343951702118,0.275477707386017,"0.94745224714279175","0.84867680072784424",113956,"9654","104302","91.528312679999999","696","243","34.913791660000001",0.453821656050955,0.485668789808917
"1812","19K007",2022,0.804276980605989,0.779501977664285,667,0.488755613565445,0.511244356632233,0.0374812595546246,0.0659670159220695,0.862068951129913,0,0.0209895055741072,0.0119940033182502,0.00149925041478127,0.18890555202961,0.247376307845116,"0.93103450536727905","0.84548258781433105",117418,"9994","107424","91.488525390000007","703","227","32.290184019999998",0.43928035982009,0.449775112443778
"1813","19K007",2019,0.813888672937506,0.816758678843182,823,0.504252731800079,0.495747268199921,0.0668286755681038,0.0704738795757294,0.825030386447906,0,0.0133657352998853,0.0243013370782137,0,0.195625752210617,0.208991497755051,"0.91494530439376831","0.84767895936965942",149392,"11284","138108","92.446716309999999","899","258","28.698553090000001",0.427703523693803,0.456865127582017
"1814","19K013",2023,0.105609141913674,0.110292608375935,340,0.423529416322708,0.576470613479614,0.0352941192686558,0.679411768913269,0.235294118523598,0.0029411765281111,0.0147058824077249,0.0294117648154497,0.0029411765281111,0.205882355570793,0.0705882385373116,"0.92352938652038574","0.91227060556411743",61034,"6129","54905","89.958053590000006","414","116","28.019323350000001",0.411764705882353,0.429411764705882
"1815","19K013",2022,0.805577474716191,0.804345912134065,378,0.436507940292358,0.563492059707642,0.0343915335834026,0.674603164196014,0.246031746268272,0,0.0132275130599737,0.0317460335791111,0,0.264550268650055,0.0608465597033501,"0.90740740299224854","0.9170079231262207",67524,"7355","60169","89.107574459999995","430","171","39.767440800000003",0.30952380952381,0.296296296296296
"1816","19K013",2019,0.821065515215816,0.809357050667844,450,0.462222218513489,0.537777781486511,0.0422222204506397,0.66222220659256,0.248888894915581,0,0.0222222227603197,0.0244444441050291,0,0.266666680574417,0.0888888910412788,"0.93999999761581421","0.92201781272888184",78348,"8899","69449","88.641700740000005","506","248","49.011856080000001",0.337777777777778,0.337777777777778
"1817","19K065",2023,0.169709386993199,0.197471018233658,486,0.475308656692505,0.524691343307495,0.0514403283596039,0.0761316865682602,0.83539092540741,0.00205761310644448,0.0267489720135927,0.00823045242577791,0,0.102880656719208,0.211934149265289,"0.84362137317657471","0.85528808832168579",86998,"7896","79102","90.923927309999996","526","193","36.692016600000002",0.52880658436214,0.549382716049383
"1818","19K065",2022,0.861919686013946,0.856646220180293,488,0.475409835577011,0.524590134620667,0.0471311472356319,0.0573770478367805,0.860655725002289,0.00204918021336198,0.0225409828126431,0.0102459015324712,0,0.106557376682758,0.237704917788506,"0.80327868461608887","0.82756763696670532",86088,"7162","78926","91.68060303","521","153","29.366601939999999",0.461065573770492,0.487704918032787
"1819","19K065",2019,0.867158645113551,0.873177796874316,586,0.479522198438644,0.520477831363678,0.03071672283113,0.0733788385987282,0.858361780643463,0.0051194541156292,0.0238907858729362,0.00853242352604866,0,0.133105799555779,0.254266202449799,"0.83105802536010742","0.86611282825469971",103999,"8042","95957","92.267234799999997","616","164","26.62337685",0.513651877133106,0.539249146757679
"1820","19K089",2023,0.0509092332445988,0.0591728238918042,475,0.511578977108002,0.488421052694321,0.00421052612364292,0.0147368423640728,0.972631573677063,0,0.00210526306182146,0,0.00631578965112567,0.214736849069595,0.47157895565033,"0.91789472103118896","0.86733055114746094",85196,"6790","78406","92.03014374","518","152","29.343629839999998",0.543157894736842,0.648421052631579
"1821","19K089",2022,0.779848442580841,0.76013827681504,454,0.508810579776764,0.491189420223236,0.00440528616309166,0.0176211446523666,0.973568260669708,0,0.00440528616309166,0,0,0.251101315021515,0.458149790763855,"0.90748900175094604","0.85939866304397583",80644,"6332","74312","92.148208620000005","477","129","27.044025420000001",0.585903083700441,0.627753303964758
"1822","19K089",2019,0.775990879021533,0.777799135949756,469,0.494669497013092,0.505330502986908,0.00852878484874964,0.0234541576355696,0.959488272666931,0.00213219621218741,0.00639658840373158,0,0,0.253731340169907,0.439232409000397,"0.94882726669311523","0.86397016048431396",83092,"4362","78730","94.750396730000006","484","68","14.04958725",0.626865671641791,0.654584221748401
"1823","19K108",2023,0.158291565429915,0.202231048184904,729,0.510288059711456,0.489711940288544,0.03017832711339,0.104252398014069,0.795610427856445,0.00823045242577791,0.0342935509979725,0.0274348426610231,0,0.226337447762489,0.142661184072495,"0.84362137317657471","0.87336212396621704",129081,"11036","118045","91.450332639999999","791","268","33.881164550000001",0.421124828532236,0.44718792866941
"1824","19K108",2022,0.847912434524195,0.855789279053948,773,0.500646829605103,0.499353170394897,0.028460543602705,0.0957309156656265,0.82406210899353,0.00388098321855068,0.0271668825298548,0.0206985771656036,0,0.252263903617859,0.120310477912426,"0.8460543155670166","0.86541265249252319",135188,"11299","123889","91.642005920000003","836","265","31.698564529999999",0.413971539456662,0.426908150064683
"1825","19K108",2019,0.857299336122149,0.860393037824483,934,0.480728060007095,0.519271969795227,0.0588865093886852,0.0942184180021286,0.810492515563965,0.00642398279160261,0.0214132759720087,0.00856531038880348,0,0.254817992448807,0.10492505133152,"0.81049251556396484","0.84768843650817871",164844,"11891","152953","92.786514280000006","996","273","27.40963936",0.414346895074946,0.422912205567452
"1826","19K149",2023,0.143917944993849,0.151650142428531,487,0.462012320756912,0.53798770904541,0.028747433796525,0.540041089057922,0.394250512123108,0.00821355264633894,0.00616016425192356,0.0225872695446014,0,0.195071861147881,0.0780287459492683,"0.9425051212310791","0.88686037063598633",86096,"7293","78803","91.52922058","534","179","33.520599369999999",0.371663244353183,0.396303901437372
"1827","19K149",2022,0.828003697375906,0.826699989335859,479,0.45720249414444,0.54279750585556,0.0292275566607714,0.559498965740204,0.375782877206802,0.00626304792240262,0.00835073087364435,0.0208768267184496,0,0.225469723343849,0.0647181645035744,"0.93110644817352295","0.8637995719909668",84142,"8122","76020","90.347267149999993","519","199","38.342967989999998",0.369519832985386,0.382045929018789
"1828","19K149",2019,0.827452699643083,0.835380376491442,638,0.490595608949661,0.509404361248016,0.032915361225605,0.600313484668732,0.343260198831558,0.00470219412818551,0.00470219412818551,0.0141065828502178,0,0.222570538520813,0.0689655169844627,"0.93887150287628174","0.9056776762008667",112659,"11430","101229","89.854339600000003","700","295","42.142856600000002",0.452978056426332,0.460815047021944
"1829","19K158",2023,0.0903987669871826,0.119029190817863,407,0.555282533168793,0.444717437028885,0.0319410301744938,0.496314495801926,0.442260444164276,0,0.0196560192853212,0.00982800964266062,0,0.191646188497543,0.0663390681147575,"0.95","0.88885009288787842",71081,"7292","63789","89.741279599999999","440","178","40.454544069999997",0.348894348894349,0.358722358722359
"1830","19K158",2022,0.790396282398973,0.778667118078092,426,0.556338012218475,0.443661957979202,0.035211268812418,0.471830993890762,0.453051656484604,0,0.0187793429940939,0.0211267601698637,0,0.16901408135891,0.0563380271196365,"0.91079813241958618","0.8715704083442688",75745,"10338","65407","86.351577759999998","463","262","56.587474819999997",0.424882629107981,0.422535211267606
"1831","19K158",2019,0.786289657393038,0.793057615632586,517,0.516440987586975,0.483558982610703,0.0116054154932499,0.473887801170349,0.487427473068237,0.00193423603195697,0.0116054154932499,0.0135396514087915,0,0.203094780445099,0.0812379121780396,"0.90328818559646606","0.8817717432975769",91739,"9141","82598","90.035865779999995","559","249","44.543827059999998",0.44294003868472,0.446808510638298
"1832","19K159",2023,0.101969434868991,0.13973138402659,615,0.525203227996826,0.474796742200851,0.510569095611572,0.19837398827076,0.248780488967896,0.0113821141421795,0.0243902429938316,0.00650406489148736,0,0.151219516992569,0.164227649569511,"0.86666667461395264","0.89278048276901245",108374,"10714","97660","90.113868710000006","675","263","38.962963100000003",0.452032520325203,0.465040650406504
"1833","19K159",2022,0.83166276276405,0.814869840958295,638,0.498432606458664,0.501567423343658,0.509404361248016,0.211598739027977,0.230407521128654,0.0125391846522689,0.0250783693045378,0.01097178645432,0,0.144200623035431,0.173981189727783,"0.8260188102722168","0.86875236034393311",111384,"13502","97882","87.877975460000002","710","360","50.704223630000001",0.449843260188088,0.471786833855799
"1834","19K159",2019,0.826434205466242,0.830257413721027,749,0.492656886577606,0.507343113422394,0.403204262256622,0.281708955764771,0.275033384561539,0.00534045416861773,0.0240320432931185,0.0106809083372355,0,0.192256346344948,0.193591460585594,"0.85447263717651367","0.89191722869873047",134386,"12132","122254","90.972274780000006","823","301","36.573513030000001",0.487316421895861,0.497997329773031
"1835","19K171",2023,0.0744819476772422,0.0884628308070179,266,0.511278212070465,0.488721817731857,0.0676691755652428,0.0977443605661392,0.796992480754852,0,0.0187969915568829,0.00751879718154669,0.0112781953066587,0.199248120188713,0.342105269432068,"0.95","0.87958776950836182",48008,"4267","43741","91.111900329999997","296","105","35.47297287",0.883458646616541,0.567669172932331
"1836","19K171",2022,0.800536724546368,0.768576331045863,304,0.473684221506119,0.526315808296204,0.0756578966975212,0.085526317358017,0.802631556987762,0,0.0197368413209915,0.0164473690092564,0,0.174342110753059,0.335526317358017,"0.90789473056793213","0.87332558631896973",54019,"5288","48731","90.210853580000006","323","122","37.770896909999998",0.851973684210526,0.546052631578947
"1837","19K171",2019,0.78500996688643,0.789705438205316,418,0.452153116464615,0.547846913337708,0.0765550211071968,0.0885167494416237,0.808612465858459,0,0.0167464111000299,0.0095693776383996,0,0.186602875590324,0.294258385896683,"0.95","0.87236928939819336",73433,"5132","68301","93.011314389999995","447","97","21.700223919999999",0.880382775119617,0.909090909090909
"1838","19K190",2023,0.139850037148227,0.148868551590602,131,0.511450409889221,0.488549619913101,0.0152671756222844,0.625954210758209,0.236641228199005,0.00763358781114221,0.0229007638990879,0.0916030555963516,0,0.213740453124046,0.0534351132810116,"0.93129771947860718","0.9033893346786499",23212,"3834","19378","83.48268127","141","79","56.028369900000001",0.358778625954198,0.358778625954198
"1839","19K190",2022,0.839386557656339,0.813037339827808,138,0.557971000671387,0.442028999328613,0.028985507786274,0.688405811786652,0.195652171969414,0,0,0.0869565233588219,0,0.181159421801567,0.0869565233588219,"0.94927537441253662","0.85601449012756348",23624,"3730","19894","84.210975649999995","148","90","60.810810089999997",0.326086956521739,0.333333333333333
"1840","19K190",2019,0.819125320473002,0.805043468390977,177,0.54237288236618,0.45762711763382,0.00564971752464771,0.751412451267242,0.209039553999901,0,0.0112994350492954,0.0225988700985909,0,0.158192083239555,0.0338983051478863,"0.95","0.93538981676101685",33323,"4390","28933","86.82591248","215","114","53.023254389999998",0.423728813559322,0.423728813559322
"1841","19K202",2023,0.102499629471611,0.118270484645835,232,0.452586203813553,0.547413766384125,0.0215517245233059,0.63362067937851,0.331896543502808,0,0.00862068962305784,0.00431034481152892,0,0.198275864124298,0.0905172377824783,"0.94396549463272095","0.93640518188476563",42195,"6583","35612","84.39862823","263","165","62.737644199999998",0.228448275862069,0.254310344827586
"1842","19K202",2022,0.817452679216298,0.778751198805525,256,0.46875,0.53125,0.03125,0.6015625,0.34375,0.0078125,0.0078125,0.0078125,0,0.2421875,0.09765625,"0.90625","0.90146273374557495",45153,"6320","38833","86.003143309999999","282","163","57.801418300000002",0.2578125,0.2578125
"1843","19K202",2019,0.794273493543125,0.786940691806485,340,0.485294103622437,0.514705896377563,0.0352941192686558,0.570588231086731,0.349999994039536,0.0058823530562222,0.00882352981716394,0.0294117648154497,0,0.258823543787003,0.114705882966518,"0.95","0.94176763296127319",63287,"8070","55217","87.248565670000005","396","215","54.292930599999998",0.497058823529412,0.514705882352941
"1844","19K213",2023,0.0107366585808711,0.0186688338768888,222,0.495495498180389,0.504504501819611,0.0585585571825504,0.698198199272156,0.175675675272942,0.00450450461357832,0.022522522136569,0.0360360369086266,0.00450450461357832,0.162162154912949,0.11261261254549,"0.88288289308547974","0.89951801300048828",39707,"5617","34090","85.85388184","250","137","54.799999239999998",0.36036036036036,0.369369369369369
"1845","19K213",2022,0.739954111499622,0.720456265371939,236,0.491525411605835,0.508474588394165,0.0762711837887764,0.694915235042572,0.165254235267639,0.00423728814348578,0.0211864411830902,0.0338983051478863,0.00423728814348578,0.199152544140816,0.0932203382253647,"0.9025423526763916","0.88944065570831299",40201,"5792","34409","85.592399599999993","263","142","53.992397310000001",0.26271186440678,0.254237288135593
"1846","19K213",2019,0.765599063863401,0.771520562373835,263,0.505703449249268,0.494296580553055,0.0456273779273033,0.669201493263245,0.205323189496994,0.00760456267744303,0.0190114062279463,0.0532319396734238,0,0.182509511709213,0.0836501866579056,"0.927756667137146","0.91238021850585938",48183,"6319","41864","86.885414119999993","316","169","53.481014250000001",0.4106463878327,0.4106463878327
"1847","19K214",2023,0.112945475488063,0.1329296434899,740,0.475675672292709,0.524324297904968,0.582432448863983,0.112162165343761,0.248648643493652,0.0013513513840735,0.0270270276814699,0.0283783785998821,0,0.154054060578346,0.17162162065506,"0.88513511419296265","0.8522149920463562",130661,"14208","116453","89.12606049","813","382","46.986469270000001",0.386486486486486,0.404054054054054
"1848","19K214",2022,0.604692682960151,0.555475694235294,766,0.5,0.5,0.595300257205963,0.105744123458862,0.251958221197128,0.00130548304878175,0.0221932120621204,0.0234986953437328,0,0.157963439822197,0.193211480975151,"0.81592690944671631","0.84981840848922729",135856,"17485","118371","87.129753109999996","818","440","53.789730069999997",0.387728459530026,0.402088772845953
"1849","19K214",2019,0.821255056371926,0.828278833603484,875,0.483428567647934,0.516571402549744,0.514285743236542,0.10514285415411,0.325714290142059,0,0.014857143163681,0.0399999991059303,0,0.162285715341568,0.137142851948738,"0.8205714225769043","0.8787456750869751",155921,"15313","140608","90.179000849999994","932","371","39.806865690000002",0.392,0.395428571428571
"1850","19K218",2023,0.0768192826729925,0.0810762070583892,306,0.477124184370041,0.522875845432281,0.150326803326607,0.4281045794487,0.362745106220245,0.0130718955770135,0.0326797403395176,0.00980392191559076,0.00326797389425337,0.264705896377563,0.18954248726368,"0.90522873401641846","0.89472788572311401",55916,"7678","48238","86.268692020000003","355","183","51.549297330000002",0.905228758169935,1
"1851","19K218",2022,0.79681467175824,0.769867263236377,306,0.480392158031464,0.519607841968536,0.111111111938953,0.444444447755814,0.379084974527359,0.0130718955770135,0.0294117648154497,0.0228758174926043,0,0.271241843700409,0.18954248726368,"0.88235294818878174","0.88131701946258545",55321,"8588","46733","84.476058960000003","349","196","56.160457610000002",0.931372549019608,1.00326797385621
"1852","19K218",2019,0.757790033180791,0.743404850715614,428,0.481308400630951,0.518691599369049,0.177570089697838,0.422897189855576,0.3644859790802,0.00467289704829454,0.0140186911448836,0.0163551401346922,0,0.278037369251251,0.242990657687187,"0.95","0.93580842018127441",77258,"8744","68514","88.682075499999996","485","208","42.886596679999997",0.927570093457944,0.906542056074766
"1853","19K224",2023,0.0790692151716991,0.0985380475403124,282,0.482269495725632,0.517730474472046,0.0319148935377598,0.617021262645721,0.322695046663284,0,0.0106382975354791,0.0141843967139721,0.00354609917849302,0.209219858050346,0.0709219872951508,"0.95","0.94026952981948853",49309,"6817","42492","86.174934390000004","319","187","58.620689390000003",0.319148936170213,0.301418439716312
"1854","19K224",2022,0.79060344834381,0.777012403332413,269,0.505576193332672,0.494423806667328,0.0223048329353333,0.628252804279327,0.315985143184662,0.00371747207827866,0.0148698883131146,0.0111524164676666,0.00371747207827866,0.215613380074501,0.0483271367847919,"0.95","0.93295168876647949",48961,"8148","40813","83.358184809999997","312","190","60.897434230000002",0.368029739776952,0.349442379182156
"1855","19K224",2019,0.777703393457299,0.765056276027498,395,0.508860766887665,0.491139233112335,0.0101265823468566,0.625316441059113,0.334177225828171,0.00253164558671415,0.0126582281664014,0.0151898730546236,0,0.240506336092949,0.0784810110926628,"0.95","0.92502027750015259",70892,"9492","61400","86.610618590000001","447","259","57.941833500000001",0.465822784810127,0.470886075949367
"1856","19K273",2023,0.0707890770249968,0.084316560249022,309,0.488673150539398,0.511326849460602,0.0161812305450439,0.663430392742157,0.307443380355835,0,0.00323624606244266,0.00970873795449734,0,0.216828480362892,0.0388349518179893,"0.83818769454956055","0.84378963708877563",55267,"7766","47501","85.948211670000006","333","191","57.357357030000003",0.385113268608414,0.391585760517799
"1857","19K273",2022,0.780213944749788,0.750909243606042,310,0.506451606750488,0.493548393249512,0.0161290317773819,0.68387097120285,0.290322571992874,0,0.00322580640204251,0.00645161280408502,0,0.25806450843811,0.0354838706552982,"0.82580643892288208","0.85996776819229126",54195,"7528","46667","86.109420779999994","331","190","57.401813509999997",0.42258064516129,0.42258064516129
"1858","19K273",2019,0.774211043298945,0.771122808004362,340,0.547058820724487,0.452941179275513,0.0147058824077249,0.723529398441315,0.241176471114159,0.0029411765281111,0.00882352981716394,0.00882352981716394,0,0.255882352590561,0.0235294122248888,"0.85588234663009644","0.8900529146194458",61177,"7163","54014","88.291351320000004","380","188","49.473682400000001",0.426470588235294,0.429411764705882
"1859","19K290",2023,0.0828357642671087,0.148879875528705,360,0.447222232818604,0.552777767181396,0.0277777779847383,0.188888892531395,0.736111104488373,0.0111111113801599,0.0222222227603197,0.00833333376795053,0.00555555569007993,0.20833332836628,0.305555552244186,"0.94999998807907104","0.9134555459022522",64383,"6414","57969","90.037742609999995","409","150","36.674816130000004",0.419444444444444,0.436111111111111
"1860","19K290",2022,0.806878257594385,0.80898930468796,364,0.423076927661896,0.576923072338104,0.0274725276976824,0.173076927661896,0.758241772651672,0.00824175868183374,0.0219780225306749,0.00824175868183374,0.00274725281633437,0.217032968997955,0.29395604133606,"0.93131870031356812","0.8727307915687561",65104,"7037","58067","89.191139219999997","411","187","45.498783109999998",0.423076923076923,0.450549450549451
"1861","19K290",2019,0.823320648378726,0.83105915030125,461,0.466377437114716,0.533622562885284,0.0238611716777086,0.212581351399422,0.744034707546234,0.00216919742524624,0.0130151845514774,0.00433839485049248,0,0.240780904889107,0.21041214466095,"0.95","0.87327331304550171",83209,"6776","76433","91.856651310000004","534","174","32.584270480000001",0.466377440347072,0.488069414316703
"1862","19K292",2023,0.0955014933956262,0.123151114491492,347,0.50432276725769,0.49567723274231,0.20461094379425,0.44956773519516,0.291066288948059,0.00576368859037757,0.0230547543615103,0.0230547543615103,0.00288184429518878,0.27089336514473,0.158501446247101,"0.90489912033081055","0.90330547094345093",61321,"7721","53600","87.408882140000003","397","192","48.362720490000001",0.876080691642651,0.930835734870317
"1863","19K292",2022,0.814362814359079,0.806412535939931,407,0.513513505458832,0.486486494541168,0.179361179471016,0.481572479009628,0.307125300168991,0,0.0171990171074867,0.0147420149296522,0,0.272727280855179,0.122850120067596,"0.93120390176773071","0.90918916463851929",71880,"8248","63632","88.525321959999999","451","146","32.372505189999998",0.852579852579853,0.906633906633907
"1864","19K292",2019,0.819011769324165,0.824355928118819,563,0.470692723989487,0.529307305812836,0.145648315548897,0.484902322292328,0.32149201631546,0.00355239794589579,0.0142095917835832,0.0301953814923763,0,0.255772650241852,0.159857898950577,"0.95","0.92711389064788818",98601,"10569","88032","89.281044010000002","620","243","39.193550109999997",0.884547069271758,0.925399644760213
"1865","19K306",2023,0.0748711425498768,0.0916288705958735,241,0.518672227859497,0.481327801942825,0.00829875562340021,0.742738604545593,0.244813278317451,0,0,0,0.00414937781170011,0.228215768933296,0.00829875562340021,"0.94605809450149536","0.93488383293151855",42193,"5537","36656","86.876968379999994","275","148","53.818180079999998",0.398340248962656,0.398340248962656
"1866","19K306",2022,0.781211924091028,0.718885630889865,262,0.541984736919403,0.458015263080597,0.00763358781114221,0.732824444770813,0.251908391714096,0,0.0038167939055711,0,0.0038167939055711,0.206106871366501,0.011450381949544,"0.92748093605041504","0.92338460683822632",46489,"6457","40032","86.110694890000005","276","169","61.231884000000001",0.17175572519084,0.358778625954198
"1867","19K306",2019,0.792895565112298,0.787433850377665,303,0.53465348482132,0.465346544981003,0.00330033013597131,0.752475261688232,0.231023102998734,0,0.00330033013597131,0.00990098994225264,0,0.326732665300369,0.00990098994225264,"0.93399339914321899","0.95",53093,"6224","46869","88.277175900000003","330","171","51.818180079999998",0.422442244224422,0.422442244224422
"1868","19K325",2023,0.146132916209704,0.165051208224283,147,0.523809552192688,0.476190477609634,0,0.693877577781677,0.265306115150452,0.0136054418981075,0.0136054418981075,0.0136054418981075,0,0.244897961616516,0.0476190485060215,"0.95","0.93332654237747192",27733,"2889","24844","89.582809449999999","181","80","44.198894500000002",0.306122448979592,0.340136054421769
"1869","19K325",2022,0.857152846013188,0.869513360949397,155,0.548387110233307,0.451612889766693,0.00645161280408502,0.664516150951385,0.303225815296173,0,0.0193548388779163,0.00645161280408502,0,0.180645167827606,0.0258064512163401,"0.94193547964096069","0.91756129264831543",27753,"2100","25653","92.433250430000001","175","58","33.142856600000002",0.283870967741935,0.264516129032258
"1870","19K325",2019,0.80798487618825,0.791908232668356,200,0.545000016689301,0.455000013113022,0.00499999988824129,0.654999971389771,0.294999986886978,0.00499999988824129,0.025000000372529,0.0149999996647239,0,0.215000003576279,0.0350000001490116,"0.94499999284744263","0.91835999488830566",34194,"4181","30013","87.772705079999994","212","110","51.88679123",0.42,0.42
"1871","19K328",2023,0.0865836769390381,0.129358347350131,246,0.508130073547363,0.491869926452637,0.0203252024948597,0.520325183868408,0.386178851127625,0.00813008099794388,0.0121951214969158,0.0528455302119255,0,0.191056907176971,0.0813008099794388,"0.95","0.95",43664,"4579","39085","89.513099670000003","299","127","42.474914550000001",0.296747967479675,0.308943089430894
"1872","19K328",2022,0.802170359874767,0.780415538481145,272,0.525735318660736,0.474264711141586,0.0147058824077249,0.507352948188782,0.419117659330368,0.00367647060193121,0.00735294120386243,0.0477941185235977,0,0.216911762952805,0.102941177785397,"0.95","0.9442058801651001",47379,"6806","40573","85.63498688","308","175","56.818180079999998",0.338235294117647,0.356617647058824
"1873","19K328",2019,0.790460425817707,0.779342026458798,290,0.493103444576263,0.506896555423737,0.0275862067937851,0.582758605480194,0.331034481525421,0,0.0137931033968925,0.0448275879025459,0,0.279310345649719,0.127586200833321,"0.95","0.95",52577,"5373","47204","89.780700679999995","346","148","42.774566649999997",0.358620689655172,0.358620689655172
"1874","19K345",2023,0.0708088689938367,0.134933844168145,517,0.524177968502045,0.475822061300278,0.0851063802838326,0.297872334718704,0.541586101055145,0.00967117957770824,0.038684718310833,0.0270793028175831,0,0.141199231147766,0.170212760567665,"0.88588005304336548","0.8780444860458374",92143,"10303","81840","88.818466189999995","571","272","47.635726929999997",0.425531914893617,0.454545454545455
"1875","19K345",2022,0.790171491192019,0.796138017617731,513,0.518518507480621,0.481481492519379,0.0896686166524887,0.315789461135864,0.549707591533661,0.00779727101325989,0.00779727101325989,0.0272904485464096,0.00194931775331497,0.155945420265198,0.148148149251938,"0.8538011908531189","0.88572710752487183",92001,"10716","81285","88.352302550000005","576","283","49.13194275",0.415204678362573,0.428849902534113
"1876","19K345",2019,0.7840299015753,0.795402242721851,547,0.486288845539093,0.513711154460907,0.0767824500799179,0.303473502397537,0.583180963993073,0.00548446085304022,0.0146252289414406,0.0164533816277981,0,0.168190121650696,0.173674583435059,"0.85009139776229858","0.89816480875015259",96781,"9233","87548","90.459907529999995","583","225","38.593482969999997",0.469835466179159,0.477148080438757
"1877","19K346",2023,0.0869886186616688,0.130426338871482,414,0.45652174949646,0.54347825050354,0.0120772942900658,0.637681186199188,0.282608687877655,0.0217391308397055,0.0193236712366343,0.0265700481832027,0,0.265700489282608,0.0241545885801315,"0.83816426992416382","0.83525121212005615",73899,"7450","66449","89.918670649999996","448","184","41.071430210000003",0.396135265700483,0.386473429951691
"1878","19K346",2022,0.817695383979971,0.81815435769306,438,0.472602725028992,0.527397274971008,0.0136986300349236,0.632420063018799,0.276255697011948,0.018264839425683,0.0296803656965494,0.0296803656965494,0,0.253424644470215,0.0114155253395438,"0.85159820318222046","0.81374657154083252",77639,"11148","66491","85.641235350000002","469","283","60.341152190000003",0.356164383561644,0.342465753424658
"1879","19K346",2019,0.820297238504352,0.821074808936548,566,0.5,0.5,0.045936394482851,0.62897527217865,0.252650171518326,0.00530035328119993,0.0353356897830963,0.0318021215498447,0,0.222614839673042,0.014134275726974,"0.89045935869216919","0.73769432306289673",102175,"8261","93914","91.914848329999998","599","177","29.54924965",0.385159010600707,0.402826855123675
"1880","19K364",2023,0.0778639250282361,0.080156700872537,162,0.481481492519379,0.518518507480621,0.0617283955216408,0.685185194015503,0.209876537322998,0.00617283955216408,0.0246913582086563,0.0123456791043282,0,0.370370358228683,0.00617283955216408,"0.88271605968475342","0.88114196062088013",28792,"3319","25473","88.472496030000002","170","75","44.117645260000003",0.876543209876543,0.833333333333333
"1881","19K364",2022,0.792441360043561,0.752912736480177,183,0.502732217311859,0.497267752885818,0.0874316915869713,0.693989098072052,0.180327862501144,0,0.0109289614483714,0.0273224040865898,0,0.344262301921844,0.0109289614483714,"0.84699451923370361","0.85048085451126099",32377,"3194","29183","90.134971620000002","199","66","33.165828699999999",0.85792349726776,0.540983606557377
"1882","19K364",2019,0.796749372320755,0.778532929365192,329,0.465045601129532,0.534954428672791,0.00911854114383459,0.6930091381073,0.258358657360077,0.00607902742922306,0.00607902742922306,0.0273556225001812,0,0.27963525056839,0.0182370822876692,"0.83282673358917236","0.79622495174407959",58665,"5383","53282","90.824172970000006","339","121","35.693214419999997",0.96048632218845,0.96048632218845
"1883","19K404",2023,0.119409805467963,0.0802056771135546,491,0.556008160114288,0.443991839885712,0.0325865596532822,0.631364583969116,0.281059056520462,0,0.00814663991332054,0.0244399178773165,0.0224032588303089,0.236252546310425,0.0244399178773165,"0.90631365776062012","0.86476278305053711",79916,"14635","65281","81.68701935","510","308","60.392158510000002",0.232179226069246,0.213849287169043
